
Intensity StdDev Ch=2 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
514.319,,Surface,2,Image 1,1,0,
609.435,,Surface,2,Image 1,1,1,
391.479,,Surface,2,Image 1,1,2,
1696.2,,Surface,2,Image 1,1,3,
741.859,,Surface,2,Image 1,1,4,
557.857,,Surface,2,Image 1,1,5,
539.904,,Surface,2,Image 1,1,6,
1236.98,,Surface,2,Image 1,1,7,
1034.77,,Surface,2,Image 1,1,8,
489.339,,Surface,2,Image 1,1,9,
535.869,,Surface,2,Image 1,1,10,
523.981,,Surface,2,Image 1,1,11,
794.315,,Surface,2,Image 1,1,12,
464.277,,Surface,2,Image 1,1,13,
613.71,,Surface,2,Image 1,1,14,
437.549,,Surface,2,Image 1,1,15,
542.05,,Surface,2,Image 1,1,16,
509.711,,Surface,2,Image 1,1,17,
462.475,,Surface,2,Image 1,1,18,
521.449,,Surface,2,Image 1,1,19,
432.321,,Surface,2,Image 1,1,20,
