
Intensity Min Ch=3 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,ID,
68,,Surface,3,Image 1,1,0,
88,,Surface,3,Image 1,1,1,
148,,Surface,3,Image 1,1,2,
48,,Surface,3,Image 1,1,3,
128,,Surface,3,Image 1,1,4,
75,,Surface,3,Image 1,1,5,
178,,Surface,3,Image 1,1,6,
154,,Surface,3,Image 1,1,7,
100,,Surface,3,Image 1,1,8,
157,,Surface,3,Image 1,1,9,
119,,Surface,3,Image 1,1,10,
199,,Surface,3,Image 1,1,11,
65,,Surface,3,Image 1,1,12,
152,,Surface,3,Image 1,1,13,
135,,Surface,3,Image 1,1,14,
143,,Surface,3,Image 1,1,15,
82,,Surface,3,Image 1,1,16,
53,,Surface,3,Image 1,1,17,
169,,Surface,3,Image 1,1,18,
125,,Surface,3,Image 1,1,19,
150,,Surface,3,Image 1,1,20,
