
Intensity Median Ch=5 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
1431.02,,Surface,5,Image 1,1,0,
0,,Surface,5,Image 1,1,1,
1355.4,,Surface,5,Image 1,1,2,
26.8057,,Surface,5,Image 1,1,3,
1162.72,,Surface,5,Image 1,1,4,
10.688,,Surface,5,Image 1,1,5,
4.272,,Surface,5,Image 1,1,6,
0,,Surface,5,Image 1,1,7,
1957.46,,Surface,5,Image 1,1,8,
4.26,,Surface,5,Image 1,1,9,
4.50403,,Surface,5,Image 1,1,10,
7.846,,Surface,5,Image 1,1,11,
13.608,,Surface,5,Image 1,1,12,
5.108,,Surface,5,Image 1,1,13,
0,,Surface,5,Image 1,1,14,
6.944,,Surface,5,Image 1,1,15,
170.72,,Surface,5,Image 1,1,16,
1278.48,,Surface,5,Image 1,1,17,
2097.83,,Surface,5,Image 1,1,18,
251.536,,Surface,5,Image 1,1,19,
3.83,,Surface,5,Image 1,1,20,
