
Intensity Sum Ch=8 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
8.89636e+06,,Surface,8,Image 1,1,0,
8.91201e+06,,Surface,8,Image 1,1,1,
0,,Surface,8,Image 1,1,2,
6.13022e+07,,Surface,8,Image 1,1,3,
1.3983e+07,,Surface,8,Image 1,1,4,
6.3764e+06,,Surface,8,Image 1,1,5,
444863,,Surface,8,Image 1,1,6,
1.07956e+07,,Surface,8,Image 1,1,7,
6.20051e+07,,Surface,8,Image 1,1,8,
0,,Surface,8,Image 1,1,9,
0,,Surface,8,Image 1,1,10,
0,,Surface,8,Image 1,1,11,
2.45414e+07,,Surface,8,Image 1,1,12,
0,,Surface,8,Image 1,1,13,
7.19374e+06,,Surface,8,Image 1,1,14,
0,,Surface,8,Image 1,1,15,
4.95192e+06,,Surface,8,Image 1,1,16,
6.7143e+06,,Surface,8,Image 1,1,17,
0,,Surface,8,Image 1,1,18,
1.42676e+06,,Surface,8,Image 1,1,19,
0,,Surface,8,Image 1,1,20,
