
Intensity StdDev Ch=4 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
8292.79,,Surface,4,Image 1,1,0,
1371.18,,Surface,4,Image 1,1,1,
6509.55,,Surface,4,Image 1,1,2,
2906.29,,Surface,4,Image 1,1,3,
8540.34,,Surface,4,Image 1,1,4,
1358.67,,Surface,4,Image 1,1,5,
5140.13,,Surface,4,Image 1,1,6,
10580.8,,Surface,4,Image 1,1,7,
10469,,Surface,4,Image 1,1,8,
6243.6,,Surface,4,Image 1,1,9,
1328.23,,Surface,4,Image 1,1,10,
8693.96,,Surface,4,Image 1,1,11,
4447.54,,Surface,4,Image 1,1,12,
5724.75,,Surface,4,Image 1,1,13,
6958.24,,Surface,4,Image 1,1,14,
1230.03,,Surface,4,Image 1,1,15,
4560.85,,Surface,4,Image 1,1,16,
7491.76,,Surface,4,Image 1,1,17,
9113.54,,Surface,4,Image 1,1,18,
1290.57,,Surface,4,Image 1,1,19,
5998.11,,Surface,4,Image 1,1,20,
