
Intensity Max Ch=2 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
12692,,Surface,2,Image 1,1,0,
21129,,Surface,2,Image 1,1,1,
31685,,Surface,2,Image 1,1,2,
65535,,Surface,2,Image 1,1,3,
15039,,Surface,2,Image 1,1,4,
45776,,Surface,2,Image 1,1,5,
65455,,Surface,2,Image 1,1,6,
65535,,Surface,2,Image 1,1,7,
33981,,Surface,2,Image 1,1,8,
9723,,Surface,2,Image 1,1,9,
44033,,Surface,2,Image 1,1,10,
65535,,Surface,2,Image 1,1,11,
36019,,Surface,2,Image 1,1,12,
30802,,Surface,2,Image 1,1,13,
39804,,Surface,2,Image 1,1,14,
65535,,Surface,2,Image 1,1,15,
8978,,Surface,2,Image 1,1,16,
21040,,Surface,2,Image 1,1,17,
65535,,Surface,2,Image 1,1,18,
64273,,Surface,2,Image 1,1,19,
40079,,Surface,2,Image 1,1,20,
