
Intensity Mean Ch=6 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
826.166,,Surface,6,Image 1,1,0,
158.085,,Surface,6,Image 1,1,1,
617.294,,Surface,6,Image 1,1,2,
1227.76,,Surface,6,Image 1,1,3,
821.174,,Surface,6,Image 1,1,4,
138.313,,Surface,6,Image 1,1,5,
573.142,,Surface,6,Image 1,1,6,
517.941,,Surface,6,Image 1,1,7,
801.217,,Surface,6,Image 1,1,8,
422.881,,Surface,6,Image 1,1,9,
104.822,,Surface,6,Image 1,1,10,
818.213,,Surface,6,Image 1,1,11,
812.23,,Surface,6,Image 1,1,12,
333.88,,Surface,6,Image 1,1,13,
1070.8,,Surface,6,Image 1,1,14,
3985.45,,Surface,6,Image 1,1,15,
774.735,,Surface,6,Image 1,1,16,
403.141,,Surface,6,Image 1,1,17,
505.629,,Surface,6,Image 1,1,18,
1505.57,,Surface,6,Image 1,1,19,
382.403,,Surface,6,Image 1,1,20,
