
Intensity Min Ch=4 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,ID,
633,,Surface,4,Image 1,1,0,
853,,Surface,4,Image 1,1,1,
416,,Surface,4,Image 1,1,2,
495,,Surface,4,Image 1,1,3,
650,,Surface,4,Image 1,1,4,
544,,Surface,4,Image 1,1,5,
491,,Surface,4,Image 1,1,6,
550,,Surface,4,Image 1,1,7,
525,,Surface,4,Image 1,1,8,
644,,Surface,4,Image 1,1,9,
671,,Surface,4,Image 1,1,10,
580,,Surface,4,Image 1,1,11,
384,,Surface,4,Image 1,1,12,
595,,Surface,4,Image 1,1,13,
572,,Surface,4,Image 1,1,14,
897,,Surface,4,Image 1,1,15,
747,,Surface,4,Image 1,1,16,
544,,Surface,4,Image 1,1,17,
683,,Surface,4,Image 1,1,18,
633,,Surface,4,Image 1,1,19,
716,,Surface,4,Image 1,1,20,
