
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
279.861,265.493,32.2898,um,Surface,Position,1,0,
290.629,237.37,32.0667,um,Surface,Position,1,1,
178.903,330.395,29.354,um,Surface,Position,1,2,
297.629,191.718,29.8869,um,Surface,Position,1,3,
324.456,115.661,35.5883,um,Surface,Position,1,4,
137.065,298.483,31.6848,um,Surface,Position,1,5,
223.263,248.593,33.9334,um,Surface,Position,1,6,
248,202.169,25.9393,um,Surface,Position,1,7,
300.911,99.4035,22.7157,um,Surface,Position,1,8,
51.7282,322.61,35.036,um,Surface,Position,1,9,
133.668,234.581,33.5646,um,Surface,Position,1,10,
337.423,34.8536,24.8272,um,Surface,Position,1,11,
254.769,110.648,22.0426,um,Surface,Position,1,12,
297.13,53.3245,35.2159,um,Surface,Position,1,13,
65.7013,266.315,37.3248,um,Surface,Position,1,14,
127.616,184.35,34.6541,um,Surface,Position,1,15,
171.596,128.261,33.7128,um,Surface,Position,1,16,
231.734,65.9083,30.1828,um,Surface,Position,1,17,
168.598,101.012,30.5371,um,Surface,Position,1,18,
70.2591,156.224,31.308,um,Surface,Position,1,19,
107.721,82.4145,29.7751,um,Surface,Position,1,20,
