
Intensity Mean Ch=2 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
1424.17,,Surface,2,Image 1,1,0,
1552.28,,Surface,2,Image 1,1,1,
1690.28,,Surface,2,Image 1,1,2,
2200.4,,Surface,2,Image 1,1,3,
1283.27,,Surface,2,Image 1,1,4,
1699.07,,Surface,2,Image 1,1,5,
2186.3,,Surface,2,Image 1,1,6,
1542.87,,Surface,2,Image 1,1,7,
1478.05,,Surface,2,Image 1,1,8,
1114.88,,Surface,2,Image 1,1,9,
2289.47,,Surface,2,Image 1,1,10,
1621.22,,Surface,2,Image 1,1,11,
1655.35,,Surface,2,Image 1,1,12,
1419.35,,Surface,2,Image 1,1,13,
2213.89,,Surface,2,Image 1,1,14,
7992.79,,Surface,2,Image 1,1,15,
1238.57,,Surface,2,Image 1,1,16,
1167.02,,Surface,2,Image 1,1,17,
1278.01,,Surface,2,Image 1,1,18,
2848.38,,Surface,2,Image 1,1,19,
1133.52,,Surface,2,Image 1,1,20,
