
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
316.608,300.91,58.5117,um,Surface,Position,1,0,
256.99,341.702,58.9026,um,Surface,Position,1,1,
278.861,265.711,56.7427,um,Surface,Position,1,2,
141.651,342.018,60.2542,um,Surface,Position,1,3,
225.836,255.003,57.8723,um,Surface,Position,1,4,
123.311,291.968,60.1067,um,Surface,Position,1,5,
82.9854,319.812,58.7112,um,Surface,Position,1,6,
147.28,197.342,55.8082,um,Surface,Position,1,7,
330.011,41.2902,56.6174,um,Surface,Position,1,8,
210.291,112.995,58.0957,um,Surface,Position,1,9,
112.338,195.618,56.5827,um,Surface,Position,1,10,
275.355,9.60571,56.9151,um,Surface,Position,1,11,
254.939,12.6785,54.6607,um,Surface,Position,1,12,
137.764,112.699,54.4462,um,Surface,Position,1,13,
193.629,28.0761,52.8902,um,Surface,Position,1,14,
30.2167,196.166,56.7555,um,Surface,Position,1,15,
48.2644,138.696,59.5935,um,Surface,Position,1,16,
14.3205,141.259,53.3306,um,Surface,Position,1,17,
103.829,22.7775,56.2428,um,Surface,Position,1,18,
67.3574,100.026,58.1377,um,Surface,Position,1,19,
