
Intensity Mean Ch=3 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
6550.19,,Surface,3,Image 1,1,0,
6536.24,,Surface,3,Image 1,1,1,
6128.55,,Surface,3,Image 1,1,2,
6558.32,,Surface,3,Image 1,1,3,
6470.01,,Surface,3,Image 1,1,4,
5880.23,,Surface,3,Image 1,1,5,
5911.63,,Surface,3,Image 1,1,6,
6766.03,,Surface,3,Image 1,1,7,
6109.91,,Surface,3,Image 1,1,8,
7607.89,,Surface,3,Image 1,1,9,
5919.59,,Surface,3,Image 1,1,10,
5665.85,,Surface,3,Image 1,1,11,
6311.34,,Surface,3,Image 1,1,12,
7812.3,,Surface,3,Image 1,1,13,
5931.02,,Surface,3,Image 1,1,14,
7559.49,,Surface,3,Image 1,1,15,
5860.83,,Surface,3,Image 1,1,16,
11898.6,,Surface,3,Image 1,1,17,
7065.63,,Surface,3,Image 1,1,18,
6616.18,,Surface,3,Image 1,1,19,
