
Intensity Mean Ch=2 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
3512,,Surface,2,Image 1,1,0,
3685.21,,Surface,2,Image 1,1,1,
3199.45,,Surface,2,Image 1,1,2,
2604.45,,Surface,2,Image 1,1,3,
3295.68,,Surface,2,Image 1,1,4,
2735.39,,Surface,2,Image 1,1,5,
2554.54,,Surface,2,Image 1,1,6,
3968,,Surface,2,Image 1,1,7,
2260.91,,Surface,2,Image 1,1,8,
3485.89,,Surface,2,Image 1,1,9,
3053.91,,Surface,2,Image 1,1,10,
2296.54,,Surface,2,Image 1,1,11,
2339.96,,Surface,2,Image 1,1,12,
4258.83,,Surface,2,Image 1,1,13,
3304.29,,Surface,2,Image 1,1,14,
2636.03,,Surface,2,Image 1,1,15,
2083.45,,Surface,2,Image 1,1,16,
4092.33,,Surface,2,Image 1,1,17,
2508.5,,Surface,2,Image 1,1,18,
2393.47,,Surface,2,Image 1,1,19,
