
Intensity StdDev Ch=8 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
5770.26,,Surface,8,Image 1,1,0,
2651.95,,Surface,8,Image 1,1,1,
625.655,,Surface,8,Image 1,1,2,
870.235,,Surface,8,Image 1,1,3,
1373.1,,Surface,8,Image 1,1,4,
1043.9,,Surface,8,Image 1,1,5,
0,,Surface,8,Image 1,1,6,
2350.94,,Surface,8,Image 1,1,7,
2085.58,,Surface,8,Image 1,1,8,
3489.29,,Surface,8,Image 1,1,9,
89.2782,,Surface,8,Image 1,1,10,
668.626,,Surface,8,Image 1,1,11,
0,,Surface,8,Image 1,1,12,
3049.63,,Surface,8,Image 1,1,13,
759.822,,Surface,8,Image 1,1,14,
651.02,,Surface,8,Image 1,1,15,
745.768,,Surface,8,Image 1,1,16,
5027.91,,Surface,8,Image 1,1,17,
1274.2,,Surface,8,Image 1,1,18,
529.488,,Surface,8,Image 1,1,19,
