
Intensity StdDev Ch=7 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
16559.7,,Surface,7,Image 1,1,0,
10860.8,,Surface,7,Image 1,1,1,
4727.38,,Surface,7,Image 1,1,2,
15671.4,,Surface,7,Image 1,1,3,
6900.53,,Surface,7,Image 1,1,4,
4538.84,,Surface,7,Image 1,1,5,
5774.77,,Surface,7,Image 1,1,6,
6200.13,,Surface,7,Image 1,1,7,
15508.4,,Surface,7,Image 1,1,8,
18965.8,,Surface,7,Image 1,1,9,
4931.95,,Surface,7,Image 1,1,10,
9996.06,,Surface,7,Image 1,1,11,
19717,,Surface,7,Image 1,1,12,
18254.1,,Surface,7,Image 1,1,13,
11423.6,,Surface,7,Image 1,1,14,
17939.3,,Surface,7,Image 1,1,15,
9984.35,,Surface,7,Image 1,1,16,
17991.7,,Surface,7,Image 1,1,17,
12998.2,,Surface,7,Image 1,1,18,
14492,,Surface,7,Image 1,1,19,
