
Intensity StdDev Ch=6 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
2412.95,,Surface,6,Image 1,1,0,
2242.22,,Surface,6,Image 1,1,1,
1698.35,,Surface,6,Image 1,1,2,
1548.15,,Surface,6,Image 1,1,3,
1860.39,,Surface,6,Image 1,1,4,
1215.5,,Surface,6,Image 1,1,5,
1248.15,,Surface,6,Image 1,1,6,
3250.79,,Surface,6,Image 1,1,7,
1184.43,,Surface,6,Image 1,1,8,
2258.14,,Surface,6,Image 1,1,9,
1288.83,,Surface,6,Image 1,1,10,
1128.6,,Surface,6,Image 1,1,11,
1237.04,,Surface,6,Image 1,1,12,
2896.96,,Surface,6,Image 1,1,13,
1692.5,,Surface,6,Image 1,1,14,
1589.11,,Surface,6,Image 1,1,15,
1455.28,,Surface,6,Image 1,1,16,
3531.54,,Surface,6,Image 1,1,17,
1316.54,,Surface,6,Image 1,1,18,
1341.25,,Surface,6,Image 1,1,19,
