
Intensity Median Ch=8 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
22.5,,Surface,8,Image 1,1,0,
0,,Surface,8,Image 1,1,1,
3.88,,Surface,8,Image 1,1,2,
5.637,,Surface,8,Image 1,1,3,
15.8536,,Surface,8,Image 1,1,4,
6.004,,Surface,8,Image 1,1,5,
0,,Surface,8,Image 1,1,6,
10.779,,Surface,8,Image 1,1,7,
32.476,,Surface,8,Image 1,1,8,
21.23,,Surface,8,Image 1,1,9,
3.6825,,Surface,8,Image 1,1,10,
5.6045,,Surface,8,Image 1,1,11,
0,,Surface,8,Image 1,1,12,
17.448,,Surface,8,Image 1,1,13,
10.62,,Surface,8,Image 1,1,14,
7.043,,Surface,8,Image 1,1,15,
4.9425,,Surface,8,Image 1,1,16,
19.204,,Surface,8,Image 1,1,17,
7.108,,Surface,8,Image 1,1,18,
7.709,,Surface,8,Image 1,1,19,
