
Intensity StdDev Ch=4 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
2918.51,,Surface,4,Image 1,1,0,
10408.9,,Surface,4,Image 1,1,1,
9362,,Surface,4,Image 1,1,2,
3263.53,,Surface,4,Image 1,1,3,
8964.13,,Surface,4,Image 1,1,4,
2493.81,,Surface,4,Image 1,1,5,
8626.2,,Surface,4,Image 1,1,6,
9646.88,,Surface,4,Image 1,1,7,
9565.45,,Surface,4,Image 1,1,8,
2852.64,,Surface,4,Image 1,1,9,
13551.5,,Surface,4,Image 1,1,10,
8887.15,,Surface,4,Image 1,1,11,
9023.86,,Surface,4,Image 1,1,12,
7895.1,,Surface,4,Image 1,1,13,
10250.4,,Surface,4,Image 1,1,14,
11803.4,,Surface,4,Image 1,1,15,
2502.12,,Surface,4,Image 1,1,16,
7200.32,,Surface,4,Image 1,1,17,
7743.09,,Surface,4,Image 1,1,18,
7108.86,,Surface,4,Image 1,1,19,
