
Intensity Sum Ch=3 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
1.83441e+08,,Surface,3,Image 1,1,0,
5.59867e+08,,Surface,3,Image 1,1,1,
1.0195e+09,,Surface,3,Image 1,1,2,
1.35984e+08,,Surface,3,Image 1,1,3,
1.4855e+09,,Surface,3,Image 1,1,4,
1.14748e+08,,Surface,3,Image 1,1,5,
3.13114e+08,,Surface,3,Image 1,1,6,
1.76282e+09,,Surface,3,Image 1,1,7,
4.72522e+08,,Surface,3,Image 1,1,8,
3.03538e+08,,Surface,3,Image 1,1,9,
6.47486e+09,,Surface,3,Image 1,1,10,
2.40805e+09,,Surface,3,Image 1,1,11,
6.8214e+08,,Surface,3,Image 1,1,12,
2.23993e+08,,Surface,3,Image 1,1,13,
1.47824e+08,,Surface,3,Image 1,1,14,
3.3587e+08,,Surface,3,Image 1,1,15,
2.88266e+08,,Surface,3,Image 1,1,16,
1.36013e+08,,Surface,3,Image 1,1,17,
1.6226e+08,,Surface,3,Image 1,1,18,
1.59343e+09,,Surface,3,Image 1,1,19,
