
Intensity Min Ch=3 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,ID,
261,,Surface,3,Image 1,1,0,
267,,Surface,3,Image 1,1,1,
226,,Surface,3,Image 1,1,2,
277,,Surface,3,Image 1,1,3,
126,,Surface,3,Image 1,1,4,
339,,Surface,3,Image 1,1,5,
257,,Surface,3,Image 1,1,6,
115,,Surface,3,Image 1,1,7,
186,,Surface,3,Image 1,1,8,
266,,Surface,3,Image 1,1,9,
140,,Surface,3,Image 1,1,10,
164,,Surface,3,Image 1,1,11,
250,,Surface,3,Image 1,1,12,
386,,Surface,3,Image 1,1,13,
317,,Surface,3,Image 1,1,14,
235,,Surface,3,Image 1,1,15,
520,,Surface,3,Image 1,1,16,
325,,Surface,3,Image 1,1,17,
447,,Surface,3,Image 1,1,18,
267,,Surface,3,Image 1,1,19,
