
Intensity Sum Ch=8 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
4.18612e+06,,Surface,8,Image 1,1,0,
7.34623e+07,,Surface,8,Image 1,1,1,
9.62572e+06,,Surface,8,Image 1,1,2,
1.38171e+07,,Surface,8,Image 1,1,3,
3.16621e+08,,Surface,8,Image 1,1,4,
4.11522e+08,,Surface,8,Image 1,1,5,
2.23837e+07,,Surface,8,Image 1,1,6,
80398,,Surface,8,Image 1,1,7,
2.96943e+07,,Surface,8,Image 1,1,8,
8.35453e+06,,Surface,8,Image 1,1,9,
4.27885e+08,,Surface,8,Image 1,1,10,
8.12206e+07,,Surface,8,Image 1,1,11,
795118,,Surface,8,Image 1,1,12,
7.88388e+06,,Surface,8,Image 1,1,13,
0,,Surface,8,Image 1,1,14,
9.79367e+07,,Surface,8,Image 1,1,15,
4.03227e+07,,Surface,8,Image 1,1,16,
1.21627e+08,,Surface,8,Image 1,1,17,
