
Intensity StdDev Ch=5 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
4446.43,,Surface,5,Image 1,1,0,
6521.88,,Surface,5,Image 1,1,1,
6080.57,,Surface,5,Image 1,1,2,
5910.38,,Surface,5,Image 1,1,3,
8743.95,,Surface,5,Image 1,1,4,
7773.39,,Surface,5,Image 1,1,5,
6561.15,,Surface,5,Image 1,1,6,
7434.91,,Surface,5,Image 1,1,7,
4919.32,,Surface,5,Image 1,1,8,
5857.15,,Surface,5,Image 1,1,9,
6823.06,,Surface,5,Image 1,1,10,
8400.73,,Surface,5,Image 1,1,11,
4636.33,,Surface,5,Image 1,1,12,
6372.91,,Surface,5,Image 1,1,13,
1860.59,,Surface,5,Image 1,1,14,
8079.51,,Surface,5,Image 1,1,15,
3868.32,,Surface,5,Image 1,1,16,
4917.97,,Surface,5,Image 1,1,17,
