
Intensity Sum Ch=6 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
4.48844e+07,,Surface,6,Image 1,1,0,
4.6351e+08,,Surface,6,Image 1,1,1,
3.79093e+07,,Surface,6,Image 1,1,2,
6.96475e+07,,Surface,6,Image 1,1,3,
1.36279e+09,,Surface,6,Image 1,1,4,
1.69762e+09,,Surface,6,Image 1,1,5,
4.68449e+08,,Surface,6,Image 1,1,6,
4.25827e+08,,Surface,6,Image 1,1,7,
3.34237e+08,,Surface,6,Image 1,1,8,
2.58286e+08,,Surface,6,Image 1,1,9,
1.30656e+09,,Surface,6,Image 1,1,10,
4.39847e+08,,Surface,6,Image 1,1,11,
4.53717e+07,,Surface,6,Image 1,1,12,
4.64678e+08,,Surface,6,Image 1,1,13,
4.90046e+07,,Surface,6,Image 1,1,14,
1.83434e+09,,Surface,6,Image 1,1,15,
2.2051e+08,,Surface,6,Image 1,1,16,
6.17011e+08,,Surface,6,Image 1,1,17,
