
Intensity StdDev Ch=6 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
1696.21,,Surface,6,Image 1,1,0,
1842.67,,Surface,6,Image 1,1,1,
1563.47,,Surface,6,Image 1,1,2,
2409.86,,Surface,6,Image 1,1,3,
3457.19,,Surface,6,Image 1,1,4,
3135.16,,Surface,6,Image 1,1,5,
1682.28,,Surface,6,Image 1,1,6,
1753.36,,Surface,6,Image 1,1,7,
2276.64,,Surface,6,Image 1,1,8,
1891.47,,Surface,6,Image 1,1,9,
2651.45,,Surface,6,Image 1,1,10,
2762.84,,Surface,6,Image 1,1,11,
1597.15,,Surface,6,Image 1,1,12,
2017.59,,Surface,6,Image 1,1,13,
1049.8,,Surface,6,Image 1,1,14,
1889.85,,Surface,6,Image 1,1,15,
1451.13,,Surface,6,Image 1,1,16,
2159.73,,Surface,6,Image 1,1,17,
