
Intensity Median Ch=8 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
10.471,,Surface,8,Image 1,1,0,
10.867,,Surface,8,Image 1,1,1,
8.449,,Surface,8,Image 1,1,2,
9.778,,Surface,8,Image 1,1,3,
16.946,,Surface,8,Image 1,1,4,
0,,Surface,8,Image 1,1,5,
4.6705,,Surface,8,Image 1,1,6,
3.6755,,Surface,8,Image 1,1,7,
16.502,,Surface,8,Image 1,1,8,
8.806,,Surface,8,Image 1,1,9,
79.4453,,Surface,8,Image 1,1,10,
17.01,,Surface,8,Image 1,1,11,
5.815,,Surface,8,Image 1,1,12,
10.356,,Surface,8,Image 1,1,13,
0,,Surface,8,Image 1,1,14,
10.019,,Surface,8,Image 1,1,15,
11.363,,Surface,8,Image 1,1,16,
12.916,,Surface,8,Image 1,1,17,
