
Intensity Mean Ch=1 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
6864.65,,Surface,1,Image 1,1,0,
4485.96,,Surface,1,Image 1,1,1,
6126.2,,Surface,1,Image 1,1,2,
4800.53,,Surface,1,Image 1,1,3,
6755.08,,Surface,1,Image 1,1,4,
5979.99,,Surface,1,Image 1,1,5,
5487.27,,Surface,1,Image 1,1,6,
5735.84,,Surface,1,Image 1,1,7,
4552.27,,Surface,1,Image 1,1,8,
4873.52,,Surface,1,Image 1,1,9,
8062.44,,Surface,1,Image 1,1,10,
6354.75,,Surface,1,Image 1,1,11,
5577.7,,Surface,1,Image 1,1,12,
4812.31,,Surface,1,Image 1,1,13,
2038.68,,Surface,1,Image 1,1,14,
6322.71,,Surface,1,Image 1,1,15,
3341.67,,Surface,1,Image 1,1,16,
4773.5,,Surface,1,Image 1,1,17,
