
Intensity Sum Ch=2 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
7.88275e+07,,Surface,2,Image 1,1,0,
2.82281e+08,,Surface,2,Image 1,1,1,
8.87409e+07,,Surface,2,Image 1,1,2,
6.96957e+07,,Surface,2,Image 1,1,3,
1.04314e+08,,Surface,2,Image 1,1,4,
4.32284e+08,,Surface,2,Image 1,1,5,
4.89823e+08,,Surface,2,Image 1,1,6,
1.14e+09,,Surface,2,Image 1,1,7,
1.63057e+08,,Surface,2,Image 1,1,8,
6.98827e+07,,Surface,2,Image 1,1,9,
5.93572e+08,,Surface,2,Image 1,1,10,
4.48599e+08,,Surface,2,Image 1,1,11,
8.59991e+07,,Surface,2,Image 1,1,12,
7.23138e+08,,Surface,2,Image 1,1,13,
3.11699e+09,,Surface,2,Image 1,1,14,
2.07125e+08,,Surface,2,Image 1,1,15,
7.24116e+07,,Surface,2,Image 1,1,16,
6.96741e+07,,Surface,2,Image 1,1,17,
