
Intensity StdDev Ch=2 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
969.333,,Surface,2,Image 1,1,0,
1003.34,,Surface,2,Image 1,1,1,
850.633,,Surface,2,Image 1,1,2,
747.44,,Surface,2,Image 1,1,3,
1979.46,,Surface,2,Image 1,1,4,
1625.26,,Surface,2,Image 1,1,5,
1117.1,,Surface,2,Image 1,1,6,
3265.65,,Surface,2,Image 1,1,7,
2620.33,,Surface,2,Image 1,1,8,
773.184,,Surface,2,Image 1,1,9,
2414.48,,Surface,2,Image 1,1,10,
1406.03,,Surface,2,Image 1,1,11,
943.134,,Surface,2,Image 1,1,12,
914.173,,Surface,2,Image 1,1,13,
1598.92,,Surface,2,Image 1,1,14,
912.675,,Surface,2,Image 1,1,15,
782.396,,Surface,2,Image 1,1,16,
731.67,,Surface,2,Image 1,1,17,
