
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
322.77,243.908,18.2066,um,Surface,Position,1,0,
233.004,326.279,13.0821,um,Surface,Position,1,1,
318.512,214.498,16.0109,um,Surface,Position,1,2,
172.614,338.639,16.2106,um,Surface,Position,1,3,
272.058,188.08,13.0741,um,Surface,Position,1,4,
254.744,216.355,14.8487,um,Surface,Position,1,5,
344.358,134.552,13.8478,um,Surface,Position,1,6,
135.436,334.74,14.0831,um,Surface,Position,1,7,
316.25,26.8245,19.685,um,Surface,Position,1,8,
29.457,299.327,14.1494,um,Surface,Position,1,9,
232.507,104.55,14.0622,um,Surface,Position,1,10,
88.3815,258.051,14.5881,um,Surface,Position,1,11,
272.97,19.1328,12.5709,um,Surface,Position,1,12,
188.758,97.7126,17.5836,um,Surface,Position,1,13,
166.372,177.969,15.1263,um,Surface,Position,1,14,
7.9284,211.16,13.5935,um,Surface,Position,1,15,
70.5248,102.528,16.5402,um,Surface,Position,1,16,
77.2877,33.4834,19.2365,um,Surface,Position,1,17,
