
Intensity Mean Ch=2 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
2040.05,,Surface,2,Image 1,1,0,
2181.32,,Surface,2,Image 1,1,1,
2107.86,,Surface,2,Image 1,1,2,
1794.25,,Surface,2,Image 1,1,3,
3008.59,,Surface,2,Image 1,1,4,
2461.92,,Surface,2,Image 1,1,5,
2060.96,,Surface,2,Image 1,1,6,
2772.97,,Surface,2,Image 1,1,7,
2805.14,,Surface,2,Image 1,1,8,
1796.1,,Surface,2,Image 1,1,9,
2508.54,,Surface,2,Image 1,1,10,
2133.67,,Surface,2,Image 1,1,11,
1971.91,,Surface,2,Image 1,1,12,
1882.66,,Surface,2,Image 1,1,13,
2501.8,,Surface,2,Image 1,1,14,
1742.66,,Surface,2,Image 1,1,15,
1776.19,,Surface,2,Image 1,1,16,
1481.92,,Surface,2,Image 1,1,17,
