
Intensity StdDev Ch=7 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
3208.32,,Surface,7,Image 1,1,0,
11070,,Surface,7,Image 1,1,1,
11947.5,,Surface,7,Image 1,1,2,
13245,,Surface,7,Image 1,1,3,
9514.62,,Surface,7,Image 1,1,4,
19172.9,,Surface,7,Image 1,1,5,
19899.5,,Surface,7,Image 1,1,6,
20003.8,,Surface,7,Image 1,1,7,
13743.4,,Surface,7,Image 1,1,8,
11383.3,,Surface,7,Image 1,1,9,
22638.4,,Surface,7,Image 1,1,10,
19574,,Surface,7,Image 1,1,11,
15875.4,,Surface,7,Image 1,1,12,
21886.7,,Surface,7,Image 1,1,13,
19664,,Surface,7,Image 1,1,14,
18588.4,,Surface,7,Image 1,1,15,
6048.7,,Surface,7,Image 1,1,16,
16901,,Surface,7,Image 1,1,17,
