
Intensity Sum Ch=4 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
5.2795e+08,,Surface,4,Image 1,1,0,
2.34368e+09,,Surface,4,Image 1,1,1,
7.14419e+08,,Surface,4,Image 1,1,2,
6.7332e+08,,Surface,4,Image 1,1,3,
5.60431e+08,,Surface,4,Image 1,1,4,
4.04199e+09,,Surface,4,Image 1,1,5,
6.47158e+09,,Surface,4,Image 1,1,6,
1.04912e+10,,Surface,4,Image 1,1,7,
1.12453e+09,,Surface,4,Image 1,1,8,
6.46063e+08,,Surface,4,Image 1,1,9,
6.15737e+09,,Surface,4,Image 1,1,10,
4.85876e+09,,Surface,4,Image 1,1,11,
8.88111e+08,,Surface,4,Image 1,1,12,
1.04678e+10,,Surface,4,Image 1,1,13,
2.89417e+10,,Surface,4,Image 1,1,14,
3.11987e+09,,Surface,4,Image 1,1,15,
5.42764e+08,,Surface,4,Image 1,1,16,
1.02642e+09,,Surface,4,Image 1,1,17,
