
Intensity Min Ch=4 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,ID,
5341,,Surface,4,Image 1,1,0,
4250,,Surface,4,Image 1,1,1,
4391,,Surface,4,Image 1,1,2,
4267,,Surface,4,Image 1,1,3,
5226,,Surface,4,Image 1,1,4,
3747,,Surface,4,Image 1,1,5,
4234,,Surface,4,Image 1,1,6,
4543,,Surface,4,Image 1,1,7,
4616,,Surface,4,Image 1,1,8,
3977,,Surface,4,Image 1,1,9,
4229,,Surface,4,Image 1,1,10,
3278,,Surface,4,Image 1,1,11,
3912,,Surface,4,Image 1,1,12,
3859,,Surface,4,Image 1,1,13,
4044,,Surface,4,Image 1,1,14,
4178,,Surface,4,Image 1,1,15,
5300,,Surface,4,Image 1,1,16,
4613,,Surface,4,Image 1,1,17,
