
Intensity Sum Ch=5 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
3.87491e+06,,Surface,5,Image 1,1,0,
1.41619e+08,,Surface,5,Image 1,1,1,
9.33469e+07,,Surface,5,Image 1,1,2,
7.21746e+07,,Surface,5,Image 1,1,3,
3.96787e+07,,Surface,5,Image 1,1,4,
5.93869e+08,,Surface,5,Image 1,1,5,
7.39912e+08,,Surface,5,Image 1,1,6,
9.6536e+08,,Surface,5,Image 1,1,7,
2.20063e+08,,Surface,5,Image 1,1,8,
1.11823e+08,,Surface,5,Image 1,1,9,
8.00267e+08,,Surface,5,Image 1,1,10,
6.19215e+08,,Surface,5,Image 1,1,11,
1.4102e+08,,Surface,5,Image 1,1,12,
9.07292e+08,,Surface,5,Image 1,1,13,
3.20727e+09,,Surface,5,Image 1,1,14,
2.31888e+08,,Surface,5,Image 1,1,15,
5.60881e+07,,Surface,5,Image 1,1,16,
1.34008e+08,,Surface,5,Image 1,1,17,
