
Intensity Mean Ch=7 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
0,,Surface,7,Image 1,1,0,
0,,Surface,7,Image 1,1,1,
0,,Surface,7,Image 1,1,2,
0,,Surface,7,Image 1,1,3,
22.2079,,Surface,7,Image 1,1,4,
0,,Surface,7,Image 1,1,5,
8.08649,,Surface,7,Image 1,1,6,
0.8554,,Surface,7,Image 1,1,7,
5.69998,,Surface,7,Image 1,1,8,
0,,Surface,7,Image 1,1,9,
0,,Surface,7,Image 1,1,10,
0.441042,,Surface,7,Image 1,1,11,
378.914,,Surface,7,Image 1,1,12,
17.3717,,Surface,7,Image 1,1,13,
0,,Surface,7,Image 1,1,14,
0.19998,,Surface,7,Image 1,1,15,
41.3536,,Surface,7,Image 1,1,16,
26.871,,Surface,7,Image 1,1,17,
0,,Surface,7,Image 1,1,18,
1.21558,,Surface,7,Image 1,1,19,
0,,Surface,7,Image 1,1,20,
0,,Surface,7,Image 1,1,21,
0,,Surface,7,Image 1,1,22,
26.644,,Surface,7,Image 1,1,23,
0,,Surface,7,Image 1,1,24,
11.7794,,Surface,7,Image 1,1,25,
0.285726,,Surface,7,Image 1,1,26,
