
Intensity Max Ch=2 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
5930,,Surface,2,Image 1,1,0,
5453,,Surface,2,Image 1,1,1,
5414,,Surface,2,Image 1,1,2,
10226,,Surface,2,Image 1,1,3,
24585,,Surface,2,Image 1,1,4,
6104,,Surface,2,Image 1,1,5,
31522,,Surface,2,Image 1,1,6,
15991,,Surface,2,Image 1,1,7,
15574,,Surface,2,Image 1,1,8,
3744,,Surface,2,Image 1,1,9,
8276,,Surface,2,Image 1,1,10,
8057,,Surface,2,Image 1,1,11,
14951,,Surface,2,Image 1,1,12,
40723,,Surface,2,Image 1,1,13,
6160,,Surface,2,Image 1,1,14,
13206,,Surface,2,Image 1,1,15,
37181,,Surface,2,Image 1,1,16,
17247,,Surface,2,Image 1,1,17,
11064,,Surface,2,Image 1,1,18,
25270,,Surface,2,Image 1,1,19,
7900,,Surface,2,Image 1,1,20,
6036,,Surface,2,Image 1,1,21,
8179,,Surface,2,Image 1,1,22,
22397,,Surface,2,Image 1,1,23,
9190,,Surface,2,Image 1,1,24,
20269,,Surface,2,Image 1,1,25,
20800,,Surface,2,Image 1,1,26,
