
Intensity Median Ch=3 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
1716,,Surface,3,Image 1,1,0,
2001.54,,Surface,3,Image 1,1,1,
1567.24,,Surface,3,Image 1,1,2,
2127.66,,Surface,3,Image 1,1,3,
2374.74,,Surface,3,Image 1,1,4,
1858.4,,Surface,3,Image 1,1,5,
1913.98,,Surface,3,Image 1,1,6,
1637.92,,Surface,3,Image 1,1,7,
1806.69,,Surface,3,Image 1,1,8,
1734.7,,Surface,3,Image 1,1,9,
1674.58,,Surface,3,Image 1,1,10,
1866.2,,Surface,3,Image 1,1,11,
2899.76,,Surface,3,Image 1,1,12,
2322.01,,Surface,3,Image 1,1,13,
1684.32,,Surface,3,Image 1,1,14,
1689.97,,Surface,3,Image 1,1,15,
2406.2,,Surface,3,Image 1,1,16,
2477.2,,Surface,3,Image 1,1,17,
3898.5,,Surface,3,Image 1,1,18,
1900.92,,Surface,3,Image 1,1,19,
1731.7,,Surface,3,Image 1,1,20,
3586.58,,Surface,3,Image 1,1,21,
1886.05,,Surface,3,Image 1,1,22,
2207.3,,Surface,3,Image 1,1,23,
1631.18,,Surface,3,Image 1,1,24,
2015.95,,Surface,3,Image 1,1,25,
1924.44,,Surface,3,Image 1,1,26,
