
Intensity Mean Ch=1 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
1944.01,,Surface,1,Image 1,1,0,
1011.75,,Surface,1,Image 1,1,1,
1811.11,,Surface,1,Image 1,1,2,
911.727,,Surface,1,Image 1,1,3,
2293.29,,Surface,1,Image 1,1,4,
1209.63,,Surface,1,Image 1,1,5,
1730.76,,Surface,1,Image 1,1,6,
2167.67,,Surface,1,Image 1,1,7,
2284.92,,Surface,1,Image 1,1,8,
1141.95,,Surface,1,Image 1,1,9,
2401.02,,Surface,1,Image 1,1,10,
1535.31,,Surface,1,Image 1,1,11,
5494.94,,Surface,1,Image 1,1,12,
2299.91,,Surface,1,Image 1,1,13,
2422.25,,Surface,1,Image 1,1,14,
1425.91,,Surface,1,Image 1,1,15,
2248.91,,Surface,1,Image 1,1,16,
3387.99,,Surface,1,Image 1,1,17,
1660.33,,Surface,1,Image 1,1,18,
2016.63,,Surface,1,Image 1,1,19,
1553.3,,Surface,1,Image 1,1,20,
694.977,,Surface,1,Image 1,1,21,
1744.39,,Surface,1,Image 1,1,22,
2458.29,,Surface,1,Image 1,1,23,
1687.94,,Surface,1,Image 1,1,24,
2096.75,,Surface,1,Image 1,1,25,
1574.24,,Surface,1,Image 1,1,26,
