
Intensity StdDev Ch=8 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
0,,Surface,8,Image 1,1,0,
0,,Surface,8,Image 1,1,1,
0,,Surface,8,Image 1,1,2,
0,,Surface,8,Image 1,1,3,
347.623,,Surface,8,Image 1,1,4,
0,,Surface,8,Image 1,1,5,
1107.22,,Surface,8,Image 1,1,6,
231.76,,Surface,8,Image 1,1,7,
252.456,,Surface,8,Image 1,1,8,
0,,Surface,8,Image 1,1,9,
228.215,,Surface,8,Image 1,1,10,
0,,Surface,8,Image 1,1,11,
1873.65,,Surface,8,Image 1,1,12,
518.9,,Surface,8,Image 1,1,13,
0,,Surface,8,Image 1,1,14,
167.444,,Surface,8,Image 1,1,15,
725.765,,Surface,8,Image 1,1,16,
499.836,,Surface,8,Image 1,1,17,
831.627,,Surface,8,Image 1,1,18,
151.027,,Surface,8,Image 1,1,19,
0,,Surface,8,Image 1,1,20,
0,,Surface,8,Image 1,1,21,
0,,Surface,8,Image 1,1,22,
585.087,,Surface,8,Image 1,1,23,
122.381,,Surface,8,Image 1,1,24,
858.612,,Surface,8,Image 1,1,25,
52.274,,Surface,8,Image 1,1,26,
