
Intensity StdDev Ch=6 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
433.103,,Surface,6,Image 1,1,0,
489.899,,Surface,6,Image 1,1,1,
240.175,,Surface,6,Image 1,1,2,
414.178,,Surface,6,Image 1,1,3,
904.409,,Surface,6,Image 1,1,4,
380.576,,Surface,6,Image 1,1,5,
475.584,,Surface,6,Image 1,1,6,
380.31,,Surface,6,Image 1,1,7,
647.838,,Surface,6,Image 1,1,8,
118.468,,Surface,6,Image 1,1,9,
285.89,,Surface,6,Image 1,1,10,
379.519,,Surface,6,Image 1,1,11,
1797.42,,Surface,6,Image 1,1,12,
904.714,,Surface,6,Image 1,1,13,
196.87,,Surface,6,Image 1,1,14,
264.831,,Surface,6,Image 1,1,15,
1050.56,,Surface,6,Image 1,1,16,
898.738,,Surface,6,Image 1,1,17,
981.617,,Surface,6,Image 1,1,18,
517.083,,Surface,6,Image 1,1,19,
405.938,,Surface,6,Image 1,1,20,
515.209,,Surface,6,Image 1,1,21,
358.336,,Surface,6,Image 1,1,22,
834.206,,Surface,6,Image 1,1,23,
203.017,,Surface,6,Image 1,1,24,
735.904,,Surface,6,Image 1,1,25,
545.814,,Surface,6,Image 1,1,26,
