
Intensity Sum Ch=3 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
1.6533e+08,,Surface,3,Image 1,1,0,
1.12619e+08,,Surface,3,Image 1,1,1,
7.33082e+07,,Surface,3,Image 1,1,2,
2.14422e+08,,Surface,3,Image 1,1,3,
2.57472e+09,,Surface,3,Image 1,1,4,
1.19243e+08,,Surface,3,Image 1,1,5,
1.0391e+09,,Surface,3,Image 1,1,6,
1.42368e+09,,Surface,3,Image 1,1,7,
2.84381e+09,,Surface,3,Image 1,1,8,
6.34879e+07,,Surface,3,Image 1,1,9,
4.43167e+08,,Surface,3,Image 1,1,10,
1.0591e+09,,Surface,3,Image 1,1,11,
1.46068e+08,,Surface,3,Image 1,1,12,
4.84724e+09,,Surface,3,Image 1,1,13,
1.74414e+08,,Surface,3,Image 1,1,14,
1.74634e+09,,Surface,3,Image 1,1,15,
1.24503e+09,,Surface,3,Image 1,1,16,
8.0494e+08,,Surface,3,Image 1,1,17,
2.05157e+08,,Surface,3,Image 1,1,18,
4.48728e+09,,Surface,3,Image 1,1,19,
2.55094e+08,,Surface,3,Image 1,1,20,
2.15126e+08,,Surface,3,Image 1,1,21,
1.32183e+09,,Surface,3,Image 1,1,22,
1.54008e+09,,Surface,3,Image 1,1,23,
4.35843e+08,,Surface,3,Image 1,1,24,
3.27753e+09,,Surface,3,Image 1,1,25,
2.83439e+09,,Surface,3,Image 1,1,26,
