
Intensity StdDev Ch=1 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
2297.25,,Surface,1,Image 1,1,0,
1068.83,,Surface,1,Image 1,1,1,
1572.15,,Surface,1,Image 1,1,2,
1203.09,,Surface,1,Image 1,1,3,
3349.9,,Surface,1,Image 1,1,4,
2447.6,,Surface,1,Image 1,1,5,
2591.81,,Surface,1,Image 1,1,6,
3378.88,,Surface,1,Image 1,1,7,
3397.45,,Surface,1,Image 1,1,8,
810.163,,Surface,1,Image 1,1,9,
3356.02,,Surface,1,Image 1,1,10,
2157.7,,Surface,1,Image 1,1,11,
4432.21,,Surface,1,Image 1,1,12,
3329.46,,Surface,1,Image 1,1,13,
3500.76,,Surface,1,Image 1,1,14,
2200.51,,Surface,1,Image 1,1,15,
3480.14,,Surface,1,Image 1,1,16,
3146.94,,Surface,1,Image 1,1,17,
2501.3,,Surface,1,Image 1,1,18,
2989.78,,Surface,1,Image 1,1,19,
1889.49,,Surface,1,Image 1,1,20,
649.767,,Surface,1,Image 1,1,21,
2616.79,,Surface,1,Image 1,1,22,
3739.06,,Surface,1,Image 1,1,23,
2487.18,,Surface,1,Image 1,1,24,
3354.57,,Surface,1,Image 1,1,25,
2581.97,,Surface,1,Image 1,1,26,
