
Intensity Mean Ch=5 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
166.358,,Surface,5,Image 1,1,0,
257.57,,Surface,5,Image 1,1,1,
46.1885,,Surface,5,Image 1,1,2,
230.731,,Surface,5,Image 1,1,3,
676.464,,Surface,5,Image 1,1,4,
486.983,,Surface,5,Image 1,1,5,
232.44,,Surface,5,Image 1,1,6,
154.531,,Surface,5,Image 1,1,7,
393.218,,Surface,5,Image 1,1,8,
15.1299,,Surface,5,Image 1,1,9,
72.1145,,Surface,5,Image 1,1,10,
161.98,,Surface,5,Image 1,1,11,
1787.83,,Surface,5,Image 1,1,12,
602.783,,Surface,5,Image 1,1,13,
58.6012,,Surface,5,Image 1,1,14,
35.771,,Surface,5,Image 1,1,15,
647.505,,Surface,5,Image 1,1,16,
886.845,,Surface,5,Image 1,1,17,
830.37,,Surface,5,Image 1,1,18,
275.372,,Surface,5,Image 1,1,19,
124.113,,Surface,5,Image 1,1,20,
374.628,,Surface,5,Image 1,1,21,
141.222,,Surface,5,Image 1,1,22,
626.038,,Surface,5,Image 1,1,23,
26.4727,,Surface,5,Image 1,1,24,
676.414,,Surface,5,Image 1,1,25,
326.831,,Surface,5,Image 1,1,26,
