
Intensity Median Ch=1 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
2441.3,,Surface,1,Image 1,1,0,
3912.03,,Surface,1,Image 1,1,1,
4247.31,,Surface,1,Image 1,1,2,
2279.38,,Surface,1,Image 1,1,3,
3003.04,,Surface,1,Image 1,1,4,
3411.18,,Surface,1,Image 1,1,5,
2308.23,,Surface,1,Image 1,1,6,
2714.79,,Surface,1,Image 1,1,7,
2125.38,,Surface,1,Image 1,1,8,
3388.57,,Surface,1,Image 1,1,9,
2267.94,,Surface,1,Image 1,1,10,
2570.18,,Surface,1,Image 1,1,11,
2908.08,,Surface,1,Image 1,1,12,
4332,,Surface,1,Image 1,1,13,
2989.87,,Surface,1,Image 1,1,14,
