
Intensity Median Ch=2 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
2692.5,,Surface,2,Image 1,1,0,
2483.59,,Surface,2,Image 1,1,1,
2409.54,,Surface,2,Image 1,1,2,
2196.74,,Surface,2,Image 1,1,3,
2099.48,,Surface,2,Image 1,1,4,
2495.97,,Surface,2,Image 1,1,5,
2111.13,,Surface,2,Image 1,1,6,
2798.22,,Surface,2,Image 1,1,7,
2112.94,,Surface,2,Image 1,1,8,
2991.8,,Surface,2,Image 1,1,9,
2000.8,,Surface,2,Image 1,1,10,
2000.72,,Surface,2,Image 1,1,11,
3180.24,,Surface,2,Image 1,1,12,
2801.61,,Surface,2,Image 1,1,13,
2331.86,,Surface,2,Image 1,1,14,
