
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
316.903,332.75,34.6165,um,Surface,Position,1,0,
318.914,278.511,36.7867,um,Surface,Position,1,1,
195.766,304.993,36.0081,um,Surface,Position,1,2,
295.322,198.205,38.0164,um,Surface,Position,1,3,
292.093,96.5221,36.6539,um,Surface,Position,1,4,
216.081,187.797,36.6672,um,Surface,Position,1,5,
171.455,209.587,39.8513,um,Surface,Position,1,6,
5.79444,345.561,37.957,um,Surface,Position,1,7,
185.961,132.973,38.171,um,Surface,Position,1,8,
222.676,80.7748,30.9673,um,Surface,Position,1,9,
216.778,57.8102,36.8954,um,Surface,Position,1,10,
77.2217,190.195,37.3863,um,Surface,Position,1,11,
135.898,107.456,32.0553,um,Surface,Position,1,12,
68.8195,74.2071,30.4276,um,Surface,Position,1,13,
33.989,21.1273,31.889,um,Surface,Position,1,14,
