
Intensity Mean Ch=5 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
1701.83,,Surface,5,Image 1,1,0,
5760.5,,Surface,5,Image 1,1,1,
2407.22,,Surface,5,Image 1,1,2,
1689.36,,Surface,5,Image 1,1,3,
2539.24,,Surface,5,Image 1,1,4,
2541.19,,Surface,5,Image 1,1,5,
590.735,,Surface,5,Image 1,1,6,
344.605,,Surface,5,Image 1,1,7,
1378.65,,Surface,5,Image 1,1,8,
4239.03,,Surface,5,Image 1,1,9,
2020.68,,Surface,5,Image 1,1,10,
1609.73,,Surface,5,Image 1,1,11,
2150.59,,Surface,5,Image 1,1,12,
3421.83,,Surface,5,Image 1,1,13,
2728.55,,Surface,5,Image 1,1,14,
