
Intensity Sum Ch=7 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
3.27043e+08,,Surface,7,Image 1,1,0,
2.62749e+09,,Surface,7,Image 1,1,1,
5.64582e+08,,Surface,7,Image 1,1,2,
6.49727e+09,,Surface,7,Image 1,1,3,
2.00343e+09,,Surface,7,Image 1,1,4,
6.83777e+09,,Surface,7,Image 1,1,5,
4.83006e+08,,Surface,7,Image 1,1,6,
4.20644e+07,,Surface,7,Image 1,1,7,
5.72952e+08,,Surface,7,Image 1,1,8,
1.01926e+09,,Surface,7,Image 1,1,9,
1.71296e+09,,Surface,7,Image 1,1,10,
4.70614e+09,,Surface,7,Image 1,1,11,
1.13182e+09,,Surface,7,Image 1,1,12,
6.12713e+08,,Surface,7,Image 1,1,13,
5.83528e+09,,Surface,7,Image 1,1,14,
