
Intensity StdDev Ch=4 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
5686.72,,Surface,4,Image 1,1,0,
13052.7,,Surface,4,Image 1,1,1,
5907.78,,Surface,4,Image 1,1,2,
15895.4,,Surface,4,Image 1,1,3,
14354.2,,Surface,4,Image 1,1,4,
16552.8,,Surface,4,Image 1,1,5,
7078.15,,Surface,4,Image 1,1,6,
5530.25,,Surface,4,Image 1,1,7,
7726.78,,Surface,4,Image 1,1,8,
16163.9,,Surface,4,Image 1,1,9,
15896.2,,Surface,4,Image 1,1,10,
16012,,Surface,4,Image 1,1,11,
12712.1,,Surface,4,Image 1,1,12,
8804.1,,Surface,4,Image 1,1,13,
15232,,Surface,4,Image 1,1,14,
