
Intensity StdDev Ch=3 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
2714.13,,Surface,3,Image 1,1,0,
6102.66,,Surface,3,Image 1,1,1,
3558.43,,Surface,3,Image 1,1,2,
5411.11,,Surface,3,Image 1,1,3,
3873.54,,Surface,3,Image 1,1,4,
3945.18,,Surface,3,Image 1,1,5,
3241.24,,Surface,3,Image 1,1,6,
1945.69,,Surface,3,Image 1,1,7,
4565.81,,Surface,3,Image 1,1,8,
9325.01,,Surface,3,Image 1,1,9,
7010.04,,Surface,3,Image 1,1,10,
4681.33,,Surface,3,Image 1,1,11,
7888.97,,Surface,3,Image 1,1,12,
7213.47,,Surface,3,Image 1,1,13,
3832.17,,Surface,3,Image 1,1,14,
