
Intensity StdDev Ch=6 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
2029.8,,Surface,6,Image 1,1,0,
2073.02,,Surface,6,Image 1,1,1,
1484.14,,Surface,6,Image 1,1,2,
1913.59,,Surface,6,Image 1,1,3,
1464.4,,Surface,6,Image 1,1,4,
1852.27,,Surface,6,Image 1,1,5,
1313.98,,Surface,6,Image 1,1,6,
1240.26,,Surface,6,Image 1,1,7,
1277.24,,Surface,6,Image 1,1,8,
1823.87,,Surface,6,Image 1,1,9,
1382.38,,Surface,6,Image 1,1,10,
1287.95,,Surface,6,Image 1,1,11,
2348.99,,Surface,6,Image 1,1,12,
1791.15,,Surface,6,Image 1,1,13,
1623.06,,Surface,6,Image 1,1,14,
