
Intensity Mean Ch=3 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
7550.38,,Surface,3,Image 1,1,0,
5604.76,,Surface,3,Image 1,1,1,
6112.23,,Surface,3,Image 1,1,2,
5842.83,,Surface,3,Image 1,1,3,
6704.81,,Surface,3,Image 1,1,4,
4495.22,,Surface,3,Image 1,1,5,
6186.22,,Surface,3,Image 1,1,6,
5162.98,,Surface,3,Image 1,1,7,
5538.63,,Surface,3,Image 1,1,8,
4979.32,,Surface,3,Image 1,1,9,
5932.15,,Surface,3,Image 1,1,10,
4530.67,,Surface,3,Image 1,1,11,
6463.84,,Surface,3,Image 1,1,12,
5440.33,,Surface,3,Image 1,1,13,
6785.8,,Surface,3,Image 1,1,14,
6644.88,,Surface,3,Image 1,1,15,
5897.7,,Surface,3,Image 1,1,16,
7696.16,,Surface,3,Image 1,1,17,
5043.08,,Surface,3,Image 1,1,18,
5822.84,,Surface,3,Image 1,1,19,
4860.14,,Surface,3,Image 1,1,20,
5599.27,,Surface,3,Image 1,1,21,
