
Intensity Sum Ch=4 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
6.38883e+08,,Surface,4,Image 1,1,0,
9.42096e+09,,Surface,4,Image 1,1,1,
1.73168e+10,,Surface,4,Image 1,1,2,
4.80186e+09,,Surface,4,Image 1,1,3,
8.29728e+08,,Surface,4,Image 1,1,4,
1.4119e+09,,Surface,4,Image 1,1,5,
1.46529e+10,,Surface,4,Image 1,1,6,
8.30772e+09,,Surface,4,Image 1,1,7,
1.78599e+10,,Surface,4,Image 1,1,8,
3.14594e+09,,Surface,4,Image 1,1,9,
7.4746e+09,,Surface,4,Image 1,1,10,
5.57921e+09,,Surface,4,Image 1,1,11,
1.50293e+09,,Surface,4,Image 1,1,12,
2.49366e+10,,Surface,4,Image 1,1,13,
4.89687e+08,,Surface,4,Image 1,1,14,
8.90297e+08,,Surface,4,Image 1,1,15,
1.52564e+10,,Surface,4,Image 1,1,16,
4.92828e+09,,Surface,4,Image 1,1,17,
7.6487e+09,,Surface,4,Image 1,1,18,
1.41909e+10,,Surface,4,Image 1,1,19,
4.84622e+08,,Surface,4,Image 1,1,20,
4.21072e+09,,Surface,4,Image 1,1,21,
