
Intensity Mean Ch=2 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
2295.17,,Surface,2,Image 1,1,0,
1941.4,,Surface,2,Image 1,1,1,
1963.87,,Surface,2,Image 1,1,2,
1629.19,,Surface,2,Image 1,1,3,
2137.92,,Surface,2,Image 1,1,4,
1615.73,,Surface,2,Image 1,1,5,
1934.05,,Surface,2,Image 1,1,6,
1801.61,,Surface,2,Image 1,1,7,
1861.31,,Surface,2,Image 1,1,8,
1475.71,,Surface,2,Image 1,1,9,
1778.3,,Surface,2,Image 1,1,10,
2051.99,,Surface,2,Image 1,1,11,
2202.26,,Surface,2,Image 1,1,12,
1910.86,,Surface,2,Image 1,1,13,
1499.46,,Surface,2,Image 1,1,14,
2341.49,,Surface,2,Image 1,1,15,
1826.98,,Surface,2,Image 1,1,16,
1705.43,,Surface,2,Image 1,1,17,
1527.33,,Surface,2,Image 1,1,18,
1859.62,,Surface,2,Image 1,1,19,
2051.92,,Surface,2,Image 1,1,20,
1687.84,,Surface,2,Image 1,1,21,
