
Intensity StdDev Ch=6 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
1645.57,,Surface,6,Image 1,1,0,
1259.88,,Surface,6,Image 1,1,1,
1257.33,,Surface,6,Image 1,1,2,
928.558,,Surface,6,Image 1,1,3,
1259.44,,Surface,6,Image 1,1,4,
647.307,,Surface,6,Image 1,1,5,
1182.83,,Surface,6,Image 1,1,6,
1115.36,,Surface,6,Image 1,1,7,
1056.52,,Surface,6,Image 1,1,8,
739.752,,Surface,6,Image 1,1,9,
1068.49,,Surface,6,Image 1,1,10,
978.819,,Surface,6,Image 1,1,11,
1249.45,,Surface,6,Image 1,1,12,
1169.53,,Surface,6,Image 1,1,13,
858.755,,Surface,6,Image 1,1,14,
1658.29,,Surface,6,Image 1,1,15,
1190.58,,Surface,6,Image 1,1,16,
1026.9,,Surface,6,Image 1,1,17,
763.928,,Surface,6,Image 1,1,18,
1189,,Surface,6,Image 1,1,19,
811.906,,Surface,6,Image 1,1,20,
1062.16,,Surface,6,Image 1,1,21,
