
Intensity StdDev Ch=5 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
4103.77,,Surface,5,Image 1,1,0,
2680.77,,Surface,5,Image 1,1,1,
3794.96,,Surface,5,Image 1,1,2,
3853.9,,Surface,5,Image 1,1,3,
5844.51,,Surface,5,Image 1,1,4,
978.473,,Surface,5,Image 1,1,5,
3703,,Surface,5,Image 1,1,6,
3089.77,,Surface,5,Image 1,1,7,
4278.69,,Surface,5,Image 1,1,8,
2805.15,,Surface,5,Image 1,1,9,
3161.97,,Surface,5,Image 1,1,10,
1946.32,,Surface,5,Image 1,1,11,
1903.05,,Surface,5,Image 1,1,12,
4226.64,,Surface,5,Image 1,1,13,
1327.88,,Surface,5,Image 1,1,14,
1307.11,,Surface,5,Image 1,1,15,
3779.72,,Surface,5,Image 1,1,16,
5615.16,,Surface,5,Image 1,1,17,
2601.7,,Surface,5,Image 1,1,18,
3973.32,,Surface,5,Image 1,1,19,
911.366,,Surface,5,Image 1,1,20,
2658.12,,Surface,5,Image 1,1,21,
