
Intensity StdDev Ch=1 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
5026.45,,Surface,1,Image 1,1,0,
3578.23,,Surface,1,Image 1,1,1,
4605.52,,Surface,1,Image 1,1,2,
3854.17,,Surface,1,Image 1,1,3,
2067.14,,Surface,1,Image 1,1,4,
2846.37,,Surface,1,Image 1,1,5,
3590.02,,Surface,1,Image 1,1,6,
3167.33,,Surface,1,Image 1,1,7,
3198.29,,Surface,1,Image 1,1,8,
2208.72,,Surface,1,Image 1,1,9,
2272.85,,Surface,1,Image 1,1,10,
1481.81,,Surface,1,Image 1,1,11,
2289,,Surface,1,Image 1,1,12,
2217.23,,Surface,1,Image 1,1,13,
1230.49,,Surface,1,Image 1,1,14,
