
Intensity Max Ch=8 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
65535,,Surface,8,Image 1,1,0,
31512,,Surface,8,Image 1,1,1,
0,,Surface,8,Image 1,1,2,
39270,,Surface,8,Image 1,1,3,
33276,,Surface,8,Image 1,1,4,
19242,,Surface,8,Image 1,1,5,
20756,,Surface,8,Image 1,1,6,
0,,Surface,8,Image 1,1,7,
0,,Surface,8,Image 1,1,8,
16596,,Surface,8,Image 1,1,9,
22798,,Surface,8,Image 1,1,10,
18807,,Surface,8,Image 1,1,11,
0,,Surface,8,Image 1,1,12,
0,,Surface,8,Image 1,1,13,
0,,Surface,8,Image 1,1,14,
