
Intensity Min Ch=4 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,ID,
5222,,Surface,4,Image 1,1,0,
5216,,Surface,4,Image 1,1,1,
3885,,Surface,4,Image 1,1,2,
5044,,Surface,4,Image 1,1,3,
5597,,Surface,4,Image 1,1,4,
5152,,Surface,4,Image 1,1,5,
5267,,Surface,4,Image 1,1,6,
4838,,Surface,4,Image 1,1,7,
5817,,Surface,4,Image 1,1,8,
5528,,Surface,4,Image 1,1,9,
5478,,Surface,4,Image 1,1,10,
5515,,Surface,4,Image 1,1,11,
5250,,Surface,4,Image 1,1,12,
5713,,Surface,4,Image 1,1,13,
5064,,Surface,4,Image 1,1,14,
