
Intensity Median Ch=1 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
3251.38,,Surface,1,Image 1,1,0,
2500.45,,Surface,1,Image 1,1,1,
1576.14,,Surface,1,Image 1,1,2,
1920.19,,Surface,1,Image 1,1,3,
1562.68,,Surface,1,Image 1,1,4,
2953.64,,Surface,1,Image 1,1,5,
2341.9,,Surface,1,Image 1,1,6,
1771.54,,Surface,1,Image 1,1,7,
1626.37,,Surface,1,Image 1,1,8,
2493.99,,Surface,1,Image 1,1,9,
1293.96,,Surface,1,Image 1,1,10,
1408.76,,Surface,1,Image 1,1,11,
1897.9,,Surface,1,Image 1,1,12,
1619.21,,Surface,1,Image 1,1,13,
1136.62,,Surface,1,Image 1,1,14,
