
Intensity StdDev Ch=8 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
5959.61,,Surface,8,Image 1,1,0,
901.631,,Surface,8,Image 1,1,1,
0,,Surface,8,Image 1,1,2,
1375.16,,Surface,8,Image 1,1,3,
1223.82,,Surface,8,Image 1,1,4,
1745.85,,Surface,8,Image 1,1,5,
1113.44,,Surface,8,Image 1,1,6,
0,,Surface,8,Image 1,1,7,
0,,Surface,8,Image 1,1,8,
367.42,,Surface,8,Image 1,1,9,
576.643,,Surface,8,Image 1,1,10,
865.354,,Surface,8,Image 1,1,11,
0,,Surface,8,Image 1,1,12,
0,,Surface,8,Image 1,1,13,
0,,Surface,8,Image 1,1,14,
