
Intensity Sum Ch=5 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
3.15816e+07,,Surface,5,Image 1,1,0,
1.5986e+08,,Surface,5,Image 1,1,1,
3.94841e+07,,Surface,5,Image 1,1,2,
6.27254e+08,,Surface,5,Image 1,1,3,
3.36026e+08,,Surface,5,Image 1,1,4,
2.4452e+07,,Surface,5,Image 1,1,5,
1.50931e+08,,Surface,5,Image 1,1,6,
3.67835e+08,,Surface,5,Image 1,1,7,
4.01217e+07,,Surface,5,Image 1,1,8,
1.70472e+07,,Surface,5,Image 1,1,9,
6.05267e+07,,Surface,5,Image 1,1,10,
2.2216e+07,,Surface,5,Image 1,1,11,
1.36754e+08,,Surface,5,Image 1,1,12,
5.94681e+07,,Surface,5,Image 1,1,13,
4.60756e+07,,Surface,5,Image 1,1,14,
