
Intensity Mean Ch=8 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
116.254,,Surface,8,Image 1,1,0,
713.837,,Surface,8,Image 1,1,1,
27.3219,,Surface,8,Image 1,1,2,
664.972,,Surface,8,Image 1,1,3,
97.4097,,Surface,8,Image 1,1,4,
6.27679,,Surface,8,Image 1,1,5,
148.712,,Surface,8,Image 1,1,6,
69.004,,Surface,8,Image 1,1,7,
0,,Surface,8,Image 1,1,8,
273.772,,Surface,8,Image 1,1,9,
381.277,,Surface,8,Image 1,1,10,
760.835,,Surface,8,Image 1,1,11,
33.2343,,Surface,8,Image 1,1,12,
0,,Surface,8,Image 1,1,13,
0,,Surface,8,Image 1,1,14,
19.057,,Surface,8,Image 1,1,15,
0,,Surface,8,Image 1,1,16,
51.2732,,Surface,8,Image 1,1,17,
0,,Surface,8,Image 1,1,18,
24.0867,,Surface,8,Image 1,1,19,
455.563,,Surface,8,Image 1,1,20,
0,,Surface,8,Image 1,1,21,
0,,Surface,8,Image 1,1,22,
