
Intensity Sum Ch=2 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
7.18094e+07,,Surface,2,Image 1,1,0,
2.10521e+08,,Surface,2,Image 1,1,1,
1.95232e+08,,Surface,2,Image 1,1,2,
1.41566e+09,,Surface,2,Image 1,1,3,
9.06025e+08,,Surface,2,Image 1,1,4,
1.0224e+08,,Surface,2,Image 1,1,5,
2.85111e+09,,Surface,2,Image 1,1,6,
6.73627e+07,,Surface,2,Image 1,1,7,
3.37661e+08,,Surface,2,Image 1,1,8,
2.69661e+08,,Surface,2,Image 1,1,9,
1.12654e+08,,Surface,2,Image 1,1,10,
2.12439e+08,,Surface,2,Image 1,1,11,
5.28378e+08,,Surface,2,Image 1,1,12,
1.27543e+08,,Surface,2,Image 1,1,13,
5.72773e+07,,Surface,2,Image 1,1,14,
9.0165e+07,,Surface,2,Image 1,1,15,
1.093e+08,,Surface,2,Image 1,1,16,
1.21075e+08,,Surface,2,Image 1,1,17,
5.19714e+07,,Surface,2,Image 1,1,18,
1.85894e+09,,Surface,2,Image 1,1,19,
1.51665e+08,,Surface,2,Image 1,1,20,
1.23009e+08,,Surface,2,Image 1,1,21,
1.33863e+08,,Surface,2,Image 1,1,22,
